geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo1,5/24/21,3041487,2480846,1399950,1657961,2.1953325,-1.4919711,33815.3,28364.992,16718.531,19498.629,17765340,0.034744117,941246.6,780050,2.1254547
Geo1,5/31/21,1955134,1417267,519930,1210512,-0.73888147,-1.1643982,21737.21,16204.459,6209.1255,14236.356,19137430,0.034708094,941246.6,681267,1.776854
Geo1,6/7/21,2376403,1054510,694554,1187875,-4.6838007,-1.9233489,26420.887,12056.842,8294.526,13970.132,14982336,0.035193823,941246.6,675538,1.7584133
Geo1,6/14/21,1987440,800770,2112253,1466177,4.4527946,-0.65199804,22096.39,9155.682,25225.02,17243.133,23223224,0.035029672,941246.6,743090,1.9730814
Geo1,6/21/21,2104902,884224,656028,0,-0.14349537,7.1869574,23402.334,10109.86,7834.44,0,27900968,0.035141237,941246.6,0,0
Geo1,6/28/21,2646446,796731,1282708,1201482,0.052451447,-1.8991238,29423.23,9109.501,15318.399,14130.158,16885728,0.035099607,941246.6,678453,1.7709141
Geo1,7/5/21,2449328,1661647,540186,2102215,2.8282082,4.224358,27231.668,18998.602,6451.0273,24723.326,27347910,0.035044942,941246.6,840432,2.5013504
Geo1,7/12/21,1224227,65755,737367,1496805,2.8119388,6.826626,13610.976,751.81616,8805.81,17603.336,30253920,0.035154626,941246.6,749581,1.9968556
Geo1,7/19/21,2558408,671636,1484897,232250,1.7961478,1.7876277,28444.422,7679.2153,17732.986,2731.4011,19286954,0.035439517,941246.6,205491,1.1302198
Geo1,7/26/21,355900,436386,1685829,1110905,0.5255798,2.05537,3956.9019,4989.4614,20132.564,13064.918,22327158,0.035379928,941246.6,652118,1.7035338
Geo1,8/2/21,1324505,1957821,1616108,715204,0.74148494,-0.43192855,14725.868,22384.936,19299.94,8411.233,24074982,0.034959164,941246.6,500268,1.4296417
Geo1,8/9/21,3129546,2249412,1516743,247287,-5.0728908,-1.3796782,34794.344,25718.87,18113.299,2908.2454,17071090,0.034504328,941246.6,216618,1.141581
Geo1,8/16/21,2211464,1289212,1000385,1709324,-1.9973311,-1.1614795,24587.092,14740.33,11946.832,20102.688,15818161,0.03524422,941246.6,787832,2.1696556
Geo1,8/23/21,2475294,1442576,505559,583115,-5.145817,-0.5036781,27520.36,16493.832,6037.504,6857.7866,13913983,0.034671187,941246.6,435100,1.3401861
Geo1,8/30/21,1296390,1394672,951766,862977,-0.83973265,1.9668521,14413.285,15946.117,11366.212,10149.134,22179686,0.03494542,941246.6,565469,1.5261261
Geo1,9/6/21,1293329,743040,0,0,0.8098558,5.7039914,14379.253,8495.62,0,0,25490102,0.034635026,941246.6,0,0
Geo1,9/13/21,1395081,1233273,1620371,1148312,1.4742777,-0.44413787,15510.533,14100.746,19350.85,13504.847,20909544,0.035191555,941246.6,663329,1.7311349
Geo1,9/20/21,1829034,2482745,1010301,874132,-7.054083,2.436866,20335.23,28386.705,12065.251,10280.323,19291926,0.035065744,941246.6,570166,1.5331184
Geo1,9/27/21,1707362,1672029,411811,344488,-1.0487244,0.34245652,18982.479,19117.305,4917.9434,4051.3882,17506338,0.03481845,941246.6,288969,1.1921278
Geo1,10/4/21,2488872,1741824,211998,1229233,-1.7127323,0.5460926,27671.318,19915.312,2531.7297,14456.526,18203972,0.03545767,941246.6,686508,1.7905589
Geo1,10/11/21,2396645,1595447,1456414,180124,0.007075282,-0.045119256,26645.938,18241.697,17392.836,2118.3677,21742626,0.034918495,941246.6,163717,1.1002157
Geo1,10/18/21,2637698,1439577,1186488,0,2.9711485,-1.0002497,29325.969,16459.543,14169.317,0,22832948,0.034578945,941246.6,0,0
Geo1,10/25/21,2866904,2047072,845159,969420,1.852905,0.37250322,31874.285,23405.396,10093.087,11400.968,27497074,0.034884322,941246.6,605606,1.6007438
Geo1,11/1/21,1163007,720705,1534850,1220102,-2.7091045,0.32992595,12930.331,8240.25,18329.537,14349.141,17475368,0.03493394,941246.6,683513,1.7850457
Geo1,11/8/21,1782679,1590080,1433609,1007857,-0.19912773,-0.5371397,19819.854,18180.334,17120.494,11853.011,22168390,0.03537471,941246.6,618814,1.6286913
Geo1,11/15/21,903748,697452,751544,0,2.7199054,-2.5350018,10047.885,7974.385,8975.114,0,18086178,0.035026416,941246.6,0,0
Geo1,11/22/21,2682584,1456866,711907,906057,0.10474259,7.8363433,29825.012,16657.219,8501.76,10655.78,31379544,0.03515459,941246.6,582078,1.5565903
Geo1,11/29/21,1701766,742232,0,1501379,3.7997894,-5.8951707,18920.262,8486.382,0,17657.129,14911101,0.035258714,941246.6,749975,2.0019054
Geo1,12/6/21,2425028,1856327,1200395,1687059,-1.2065201,-2.7254622,26961.5,21224.494,14335.397,19840.838,18509078,0.034944125,941246.6,784158,2.1514275
Geo1,12/13/21,2133579,868550,477117,384034,0.28465527,2.5472097,23721.166,9930.65,5697.843,4516.473,21550158,0.03517377,941246.6,314948,1.2193569
Geo1,12/20/21,945588,1863368,2297858,468689,3.7568822,-0.27894726,10513.0625,21304.998,27441.559,5512.0674,23408436,0.035133436,941246.6,368690,1.2712278
Geo1,12/27/21,928533,2116498,959824,103841,-1.0852287,-2.6166582,10323.445,24199.186,11462.442,1221.2333,14644883,0.03503535,941246.6,98161,1.0578641
Geo1,1/3/22,2200733,1977381,284118,1291206,0.76679873,-3.0759609,24467.785,22608.576,3393.0037,15185.367,20004334,0.034722343,941246.6,702398,1.8382826
Geo1,1/10/22,2269365,1552134,1768888,0,3.4085531,-3.2466288,25230.836,17746.475,21124.475,0,22484780,0.034975946,941246.6,0,0
Geo1,1/17/22,2619668,1053713,892680,1280035,-1.5479116,-0.94979084,29125.512,12047.7295,10660.594,15053.989,21006388,0.034653734,941246.6,698705,1.8320106
Geo1,1/24/22,1938859,2222111,1297119,567515,-2.7865546,1.0462588,21556.266,25406.72,15490.498,6674.3213,18948412,0.03510634,941246.6,426036,1.3320823
Geo1,1/31/22,1645947,1503869,0,721,-1.1932487,-0.024348373,18299.666,17194.63,0,8.479398,21571472,0.03542735,941246.6,735,0.9809524
Geo1,2/7/22,1648358,1357323,1230411,708542,-7.6876364,-3.834016,18326.47,15519.084,14693.855,8332.884,10444694,0.0351297,941246.6,498132,1.4223981
Geo1,2/14/22,2321366,1084877,1930578,320596,4.8690634,-0.745379,25808.984,12404.046,23055.414,3770.4036,23685346,0.03465506,941246.6,271395,1.1812893
Geo1,2/21/22,2967412,0,468896,530567,2.4387043,1.6813726,32991.734,0,5599.6655,6239.79,17671142,0.034836683,941246.6,405671,1.3078752
Geo1,2/28/22,2224794,508896,670943,1537230,8.006062,3.0652437,24735.295,5818.5117,8012.558,18078.758,28375592,0.034533262,941246.6,757640,2.0289714
Geo1,3/7/22,2931568,710707,1907043,681702,-3.2505991,1.4802794,32593.22,8125.937,22774.354,8017.2295,19855610,0.035397828,941246.6,485072,1.4053625
Geo1,3/14/22,1868833,1774325,1234588,825975,1.9341404,1.6308064,20777.715,20286.916,14743.738,9713.968,23886764,0.034683753,941246.6,549624,1.5028001
Geo1,3/21/22,1502840,2424784,1344431,298260,2.234096,1.3648305,16708.6,27724.002,16055.51,3507.7188,21890622,0.03514768,941246.6,256096,1.1646414
Geo1,3/28/22,1728121,0,1289682,1176948,-4.066938,-2.0279336,19213.277,0,15401.685,13841.623,9210424,0.03545726,941246.6,671725,1.7521278
Geo1,4/4/22,2353290,2103966,1040995,897842,3.3222451,1.8696728,26163.916,24055.898,12431.806,10559.167,23339006,0.035326824,941246.6,578117,1.5530455
Geo1,4/11/22,2821250,2437220,353148,1879029,-0.9939997,-3.4379015,31366.703,27866.191,4217.376,22098.521,19091844,0.034647673,941246.6,813768,2.3090475
Geo1,4/18/22,2346276,849807,881404,1015350,4.3218884,-1.1080334,26085.936,9716.351,10525.933,11941.133,22752242,0.035464015,941246.6,621022,1.6349663
Geo1,4/25/22,1586698,3448658,1732843,712143,0.7837913,-0.052820418,17640.934,39430.566,20694.016,8375.234,22149106,0.03511494,941246.6,499160,1.4266828
Geo1,5/2/22,2249435,296274,931133,1820110,2.9499454,-3.2128477,25009.254,3387.4775,11119.808,21405.6,19012928,0.035106655,941246.6,805158,2.2605624
Geo1,5/9/22,770180,2722178,804394,1718448,3.2492244,3.5430593,8562.874,31124.285,9606.262,20209.992,24480298,0.035423163,941246.6,789646,2.176226
Geo1,5/16/22,2954207,1362653,1787083,1724624,-1.7608278,-3.773806,32844.92,15580.024,21341.764,20282.625,18945204,0.035429373,941246.6,790710,2.1811082
Geo1,5/23/22,1575798,1083054,841534,1426124,1.9314716,-2.0269794,17519.748,12383.203,10049.796,16772.084,22581118,0.0353158,941246.6,733762,1.9435785
Geo1,5/30/22,1693359,879113,0,863827,-0.46599168,-1.3517108,18826.793,10051.424,0,10159.13,16259116,0.03487087,941246.6,565656,1.5271243
Geo1,6/6/22,1434852,1669575,1189895,0,2.95166,4.2920218,15952.708,19089.248,14210.005,0,24748262,0.03527586,941246.6,0,0
Geo1,6/13/22,1472404,1745990,1400914,1809020,-1.123253,-4.8820224,16370.212,19962.945,16730.043,21275.174,13084960,0.034528524,941246.6,803422,2.2516437
Geo1,6/20/22,1845628,1536010,975018,580608,1.0702746,-0.08370596,20519.723,17562.12,11643.893,6828.3027,20354898,0.034857947,941246.6,432700,1.3418257
Geo1,6/27/22,2410846,1138718,753784,825708,-0.1805585,-0.78976405,26803.824,13019.643,9001.865,9710.827,14875951,0.035445437,941246.6,549969,1.5013719
Geo1,7/4/22,2322725,1490352,1020328,1309884,-3.3615997,0.38661262,25824.094,17040.084,12184.996,15405.031,17614042,0.034595396,941246.6,708060,1.8499619
Geo1,7/11/22,2322221,994675,380266,1006796,-1.433546,3.252356,25818.49,11372.713,4541.2256,11840.532,20634350,0.034706894,941246.6,618339,1.6282266
Geo1,7/18/22,2379992,2136997,1036526,977100,0.72362375,-1.7147052,26460.79,24433.562,12378.436,11491.289,21332852,0.035329502,941246.6,608820,1.6049079
Geo1,7/25/22,2509590,366604,1880359,2221751,-0.08604251,3.9346411,27901.662,4191.602,22455.688,26129.14,22789146,0.034735236,941246.6,852227,2.6069944
Geo1,8/1/22,1477737,685217,1253602,665476,0.59328616,3.4278336,16429.504,7834.4946,14970.809,7826.402,22190138,0.035190366,941246.6,476846,1.3955785
Geo1,8/8/22,1627948,2682926,769127,1615727,3.8400922,0.4459953,18099.553,30675.494,9185.095,19001.932,25705520,0.03539647,941246.6,771718,2.0936754
Geo1,8/15/22,2714312,1719869,1644129,0,4.017273,1.8591375,30177.766,19664.29,19634.572,0,27599576,0.034763284,941246.6,0,0
Geo1,8/22/22,2258990,2260680,1685234,362595,-4.036255,-4.26591,25115.488,25847.703,20125.459,4264.3374,14077793,0.035413742,941246.6,300640,1.206077
Geo1,8/29/22,2281079,3036309,378050,282949,5.3257675,-2.6827507,25361.074,34715.934,4514.7617,3327.652,19670254,0.03537908,941246.6,243959,1.159822
Geo1,9/5/22,2281467,1107343,798423,1339911,-0.50181293,1.7299566,25365.387,12660.913,9534.954,15758.167,20574084,0.03488828,941246.6,715429,1.8728777
Geo1,9/12/22,2608264,949656,2126456,832708,-1.2704656,0.29895678,28998.72,10857.983,25394.635,9793.151,18988412,0.034783393,941246.6,552371,1.5075158
Geo1,9/19/22,2365852,2160504,218986,1479565,3.6410728,1.5676692,26303.58,24702.332,2615.1821,17400.584,29191458,0.035270415,941246.6,746118,1.9830174
Geo1,9/26/22,782432,1389734,2227727,723792,1.5219686,-1.5150266,8699.092,15889.658,26604.037,8512.233,23222882,0.034845125,941246.6,504795,1.4338335
Geo1,10/3/22,2730968,2806811,2385712,1227332,-4.313314,6.218767,30362.947,32091.945,28490.73,14434.17,26257812,0.034714773,941246.6,686409,1.7880477
Geo1,10/10/22,613650,730136,442193,301845,2.142373,-4.337324,6822.571,8348.081,5280.7725,3549.8806,12883451,0.034895353,941246.6,257903,1.1703819
Geo1,10/17/22,434335,1963686,96464,1133579,-0.011516972,1.3677154,4828.9434,22451.994,1151.9956,13331.577,20414824,0.03457782,941246.6,659412,1.7190754
Geo1,10/24/22,2762863,557700,1733671,1817339,0.94520867,1.6938763,30717.555,6376.517,20703.904,21373.01,24502268,0.034722626,941246.6,804648,2.2585516
Geo1,10/31/22,2285645,2580458,972256,676440,-0.20641261,-6.7985144,25411.838,29503.916,11610.908,7955.345,11213870,0.03452397,941246.6,482946,1.4006535
Geo1,11/7/22,2472433,1755113,1146533,2036360,1.3780066,2.5899184,27488.55,20067.254,13692.165,23948.83,29073286,0.034708753,941246.6,833382,2.4434893
Geo1,11/14/22,2555472,1434001,0,1146842,-1.3332627,0.78238785,28411.78,16395.79,0,13487.559,19253152,0.035472404,941246.6,663052,1.7296411
Geo1,11/21/22,2881275,1277771,1701929,1277187,3.301052,3.919671,32034.062,14609.519,20324.834,15020.495,29593410,0.03502796,941246.6,698834,1.8275971
Geo1,11/28/22,1845072,2416169,0,0,-0.41103593,3.2854865,20513.541,27625.502,0,0,21770670,0.035239067,941246.6,0,0
Geo1,12/5/22,2271712,2446259,3026864,790584,-4.7465863,2.150309,25256.932,27969.54,36147.52,9297.748,20616720,0.034838386,941246.6,534553,1.4789628
Geo1,12/12/22,1949728,1577513,966098,1040461,-5.1404223,-0.80892193,21677.107,18036.648,11537.368,12236.453,17750742,0.03534644,941246.6,629499,1.6528398
Geo1,12/19/22,2302082,1418409,711864,1236098,-1.0153167,-1.3569432,25594.586,16217.517,8501.246,14537.264,19334230,0.035323728,941246.6,688277,1.795931
Geo1,12/26/22,1984262,1660425,934457,1758662,-2.8856614,-1.9266679,22061.057,18984.629,11159.504,20682.934,16209981,0.035235308,941246.6,796552,2.2078433
Geo1,1/2/23,3353870,1481967,1247314,661371,-3.6595767,1.8953125,37288.383,16944.213,14895.716,7778.1245,21145642,0.034781415,941246.6,474532,1.3937331
Geo1,1/9/23,2523722,1290027,281866,1994955,1.1402695,1.1295332,28058.781,14749.648,3366.1096,23461.883,21461244,0.035208434,941246.6,828067,2.409171
Geo1,1/16/23,686369,1092923,808747,727414,-1.0511044,-1.6402626,7631.0615,12496.041,9658.246,8554.83,19948592,0.03531837,941246.6,507063,1.4345634
Geo1,1/23/23,3014863,1879222,1732378,181817,-1.7419405,1.4815221,33519.297,21486.266,20688.463,2138.2783,19140092,0.03506811,941246.6,165943,1.0956594
Geo1,1/30/23,985032,2147446,705917,1067723,0.5645707,3.4086921,10951.602,24553.031,8430.226,12557.071,25461036,0.035370465,941246.6,638793,1.6714694
Geo1,2/6/23,599173,1540860,770007,1196552,-3.3556256,-0.051227055,6661.615,17617.572,9195.604,14072.179,16923960,0.034669206,941246.6,676531,1.768658
Geo1,2/13/23,595692,3154158,1835732,971838,2.2769415,0.116793334,6622.913,36063.37,21922.74,11429.405,23106208,0.03528835,941246.6,605937,1.6038598
Geo1,2/20/23,1839440,1305037,1482069,1132277,2.7857635,0.53233576,20450.924,14921.267,17699.215,13316.266,24426164,0.03497338,941246.6,658046,1.7206655
Geo1,2/27/23,1963156,1439256,361380,2580993,-0.26806897,-3.7290602,21826.4,16455.873,4315.6846,30354.045,17252564,0.03461266,941246.6,880354,2.9317672
Geo1,3/6/23,2535107,2484806,1362141,1140627,0.41847315,-0.25815576,28185.361,28410.27,16267.007,13414.466,21894092,0.03469174,941246.6,661350,1.724695
Geo1,3/13/23,2819084,1663207,1439473,198779,-1.5221715,-0.23775712,31342.621,19016.438,17190.523,2337.7617,18119674,0.034865152,941246.6,179061,1.1101189
Geo1,3/20/23,2084122,1061048,1000965,272500,-1.3786626,0.34476855,23171.303,12131.595,11953.758,3204.7656,16458416,0.03492114,941246.6,237186,1.1488874
Geo1,3/27/23,1924917,903337,1077527,1494824,-0.039145913,-1.4982073,21401.258,10328.391,12868.079,17580.04,17489232,0.03478218,941246.6,748956,1.9958769
Geo1,4/3/23,2295270,1811477,1504214,0,1.5127156,-3.20181,25518.85,20711.697,17963.676,0,19468944,0.03459195,941246.6,0,0
Geo1,4/10/23,1937668,208870,1583619,0,-0.270662,0.3552769,21543.023,2388.1353,18911.95,0,20421846,0.034838147,941246.6,0,0
Geo1,4/17/23,1664749,1692754,733598,0,0.7139074,-0.699383,18508.707,19354.266,8760.799,0,20999680,0.035135865,941246.6,0,0
Geo1,4/24/23,1458235,1936890,1277700,512881,3.3816457,-2.4966512,16212.681,22145.62,15258.592,6031.792,19999380,0.034665164,941246.6,395498,1.296798
Geo1,5/1/23,4247381,2271986,1362800,1610545,-5.4250865,2.2041044,47222.45,25976.973,16274.876,18940.988,20737418,0.0349969,941246.6,771316,2.0880482
Geo1,5/8/23,1143262,1614431,1257187,0,0.50526655,3.5544581,12710.806,18458.754,15013.621,0,25089888,0.035001125,941246.6,0,0
Geo1,5/15/23,2356448,1336937,1544783,1183021,0.99120766,-3.0943222,26199.027,15285.998,18448.16,13913.046,14947013,0.035067532,941246.6,673375,1.7568532
Geo1,5/22/23,1841870,492723,1779534,294797,1.9436076,-3.0822916,20477.941,5633.596,21251.611,3466.9917,17774780,0.03530877,941246.6,252838,1.1659521
Geo1,5/29/23,938208,1631250,1577977,1296788,4.285465,0.4005974,10431.012,18651.055,18844.57,15251.015,21479084,0.03497733,941246.6,704290,1.84127
Geo1,6/5/23,2650236,1578901,1397584,1512112,3.0214713,-0.8259412,29465.367,18052.518,16690.275,17783.355,21796962,0.034723178,941246.6,752290,2.0100121
Geo1,6/12/23,1822545,304769,1042253,1419083,-8.724248,0.6942042,20263.084,3484.606,12446.829,16689.277,10840965,0.03493895,941246.6,733429,1.9348608
Geo1,6/19/23,3164229,1240616,982067,610576,4.7600093,-0.97696424,35179.95,14184.703,11728.074,7180.7446,21665504,0.03453078,941246.6,449422,1.3585806
Geo1,6/26/23,1850352,1838025,558617,724703,-1.2901585,1.3566741,20572.244,21015.236,6671.135,8522.947,17297982,0.035122383,941246.6,505207,1.4344674
Geo1,7/3/23,1244830,1460420,520007,0,0.9583305,-0.7211276,13840.04,16697.854,6210.0454,0,18359802,0.034955747,941246.6,0,0
Geo1,7/10/23,2594870,1111787,1067906,343654,-0.3090576,-2.5795312,28849.807,12711.725,12753.184,4041.5798,15480095,0.034739602,941246.6,288427,1.1914766
Geo1,7/17/23,2582752,1126692,550636,0,0.37487656,-3.7228427,28715.078,12882.142,6575.8237,0,15507609,0.03455938,941246.6,0,0
Geo1,7/24/23,2226669,327198,1201478,1242946,-5.6661663,-2.4180436,24756.143,3741.05,14348.331,14617.8,7324246.5,0.035085183,941246.6,690013,1.8013371
Geo1,7/31/23,1685189,1887434,766836,1532198,0.52889574,-3.5681756,18735.959,21580.16,9157.735,18019.578,18987980,0.03491641,941246.6,756157,2.0262961
Geo1,8/7/23,2106196,2971964,1978188,36432,0.32108527,-0.3801773,23416.72,33980.24,23623.984,428.46243,19758940,0.035179902,941246.6,35738,1.0194191
Geo1,8/14/23,2463579,1765162,1008781,1064506,-6.2024336,-0.3620187,27390.111,20182.15,12047.099,12519.237,13805058,0.03500035,941246.6,637797,1.6690358
Geo1,8/21/23,3108494,1861210,0,1845832,0.38482144,-1.7081876,34560.285,21280.324,0,21708.105,17654422,0.034891542,941246.6,808729,2.2823863
Geo1,8/28/23,1777491,1094576,1242591,302200,-2.2070808,0.67465186,19762.174,12514.94,14839.3125,3554.0557,20452016,0.035041254,941246.6,258905,1.1672235
Geo1,9/4/23,2064113,2067263,1418747,1504679,-1.121453,3.2165532,22948.842,23636.252,16943.008,17695.94,25708490,0.034962267,941246.6,750386,2.0052066
Geo1,9/11/23,2286064,2057718,1755605,24790,-2.2122126,-3.572646,25416.496,23527.117,20965.846,291.54547,13147734,0.035102952,941246.6,24541,1.0101463
Geo1,9/18/23,2601336,1479110,843962,1764426,7.481797,-4.3051944,28921.695,16911.547,10078.792,20750.72,23523284,0.034580026,941246.6,796968,2.2139232
Geo1,9/25/23,2175024,322807,1211206,168832,-2.0630066,-3.0488744,24181.951,3690.845,14464.505,1985.5669,16375169,0.03519775,941246.6,154094,1.0956429
Geo1,10/2/23,2695176,1616447,846434,1311290,1.4076389,-2.2214646,29965.01,18481.803,10108.3125,15421.566,19058628,0.035394948,941246.6,707554,1.853272
Geo1,10/9/23,2073026,1249466,705396,793272,-3.2087936,-0.84004724,23047.938,14285.891,8424.004,9329.36,17579504,0.035106048,941246.6,535044,1.4826294
Geo1,10/16/23,2334618,2041451,1088548,1820663,-3.758253,-0.9405614,25956.32,23341.127,12999.694,21412.104,19633950,0.035219677,941246.6,805638,2.259902
Geo1,10/23/23,2406690,1383600,1788315,1711290,-0.2325937,4.965378,26757.62,15819.524,21356.477,20125.81,27544520,0.035273626,941246.6,788237,2.1710348
Geo1,10/30/23,3188632,1098667,908570,716069,1.1952231,0.33238736,35451.26,12561.716,10850.355,8421.406,22761904,0.034752477,941246.6,501420,1.4280822
Geo1,11/6/23,1359435,1310512,372707,1052398,-0.34997946,-1.0650644,15114.221,14983.865,4450.954,12376.84,18333096,0.034962192,941246.6,632857,1.6629318
Geo1,11/13/23,3008390,1388828,1283988,743550,2.6373837,-1.2884593,33447.33,15879.299,15333.685,8744.6,21296852,0.034804776,941246.6,513608,1.4476994
Geo1,11/20/23,1016410,1057494,1419335,1440463,3.7518015,-4.212458,11300.463,12090.96,16950.031,16940.72,22505746,0.034657806,941246.6,737478,1.9532285
Geo1,11/27/23,1238522,298618,1061802,1094103,-3.5551147,-5.1103067,13769.907,3414.2778,12680.288,12867.315,10525611,0.03547736,941246.6,647244,1.6904027
Geo1,12/4/23,2889172,1303211,1237990,830258,-0.76151955,0.53558147,32121.861,14900.389,14784.366,9764.338,22525050,0.034658752,941246.6,551539,1.5053477
Geo1,12/11/23,1511778,1236727,0,1111977,4.3587513,-0.5082977,16807.973,14140.237,0,13077.524,24028474,0.03452786,941246.6,653168,1.7024364
Geo1,12/18/23,2518876,1560236,1350792,2523806,-3.6006732,-0.5313724,28004.904,17839.11,16131.474,29681.492,21465690,0.03526386,941246.6,876511,2.8793774
