,geo,time,Display_impression,Social_impression,TV_impression,competitor_activity_score_control,sentiment_score_control,Display_spend,Social_spend,TV_spend,Display_reach,Social_reach,TV_reach,Display_frequency,Social_frequency,TV_frequency,conversions,revenue_per_conversion,population
119,Alaska,2021-05-10,130788.0,516424.0,44458.0,-1.4046761,0.24419835,1512.009,5745.1963,516.5756,74915.58,136171.72,43833.57,1.7458115,3.7924452,1.0142453,1.2498538e+07,0.03454905,737270.0
120,Alaska,2021-05-17,187122.0,545805.0,17732.0,1.8983393,3.0002565,2163.273,6072.059,206.03534,83238.914,149417.2,14091.718,2.2480154,3.6528945,1.2583028,1.507944e+07,0.034767743,737270.0
121,Alaska,2021-05-24,247716.0,609607.0,110640.0,1.6605642,-0.87597996,2863.786,6781.8535,1285.5713,75041.586,131359.4,28778.787,3.3010433,4.6407557,3.8444862,9.642902e+06,0.03477027,737270.0
122,Alaska,2021-05-31,128452.0,284722.0,158930.0,-3.8249397,5.334327,1485.003,3167.521,1846.6725,76198.7,144989.38,40852.406,1.6857499,1.963743,3.890339,1.4680363e+07,0.034841098,737270.0
123,Alaska,2021-06-07,118555.0,279831.0,41107.0,-1.4144024,0.6824496,1370.5862,3113.1086,477.63898,79497.85,156762.12,32983.23,1.4912972,1.7850653,1.2463138,1.1630378e+07,0.035084374,737270.0
124,Alaska,2021-06-14,149241.0,681766.0,185252.0,1.8837936,0.93310404,1725.3397,7584.6196,2152.5186,80758.7,158892.84,42197.48,1.8479882,4.290731,4.390124,1.5567075e+07,0.034785707,737270.0
125,Alaska,2021-06-21,377062.0,138790.0,104779.0,6.2387853,-2.6571467,4359.124,1544.0332,1217.47,73387.36,125997.164,28685.35,5.137973,1.1015344,3.6527042,1.3998143e+07,0.0347758,737270.0
126,Alaska,2021-06-28,292754.0,235163.0,132232.0,-3.807117,-4.439344,3384.4595,2616.179,1536.4575,79706.01,135329.83,51906.523,3.6729274,1.7376996,2.5475101,5.9153035e+06,0.03464407,737270.0
127,Alaska,2021-07-05,272034.0,520876.0,114190.0,1.239063,1.7857013,3144.9204,5794.7246,1326.8202,79445.38,137936.66,36013.066,3.4241683,3.776199,3.1707883,1.4627288e+07,0.034919824,737270.0
128,Alaska,2021-07-12,345266.0,712149.0,129097.0,-1.5326738,2.7844477,3991.538,7922.6294,1500.0306,75117.18,146221.62,34156.18,4.596362,4.8703375,3.7796078,1.3360507e+07,0.034768455,737270.0
129,Alaska,2021-07-19,254519.0,544615.0,53382.0,-2.7690856,-1.0185473,2942.4336,6058.8203,620.2672,81373.08,147700.47,37039.453,3.127808,3.6872938,1.4412289,8.453548e+06,0.035492152,737270.0
130,Alaska,2021-07-26,139970.0,492818.0,100910.0,2.0257742,-1.4052582,1618.1599,5482.5806,1172.5144,80150.39,128071.445,35116.4,1.7463433,3.8479962,2.8735988,1.2406783e+07,0.03529768,737270.0
131,Alaska,2021-08-02,162298.0,545462.0,147030.0,3.0922074,-0.9086707,1876.2886,6068.243,1708.4015,78333.13,157192.11,39969.305,2.07189,3.4700363,3.6785672,1.4467596e+07,0.034632288,737270.0
132,Alaska,2021-08-09,360837.0,680803.0,115713.0,0.55202043,3.9419374,4171.551,7573.9062,1344.5165,84695.336,139848.84,33749.363,4.2604084,4.8681345,3.4285834,1.6161787e+07,0.035273477,737270.0
133,Alaska,2021-08-16,427960.0,213471.0,87182.0,-4.2916555,2.1346707,4947.544,2374.8564,1013.0032,85279.59,146980.05,43731.47,5.018312,1.4523784,1.9935851,1.2732009e+07,0.035058554,737270.0
134,Alaska,2021-08-23,423939.0,375824.0,125954.0,-0.9149063,-1.059101,4901.058,4181.027,1463.5109,88885.57,150398.67,40376.332,4.769488,2.4988523,3.1194966,9.793718e+06,0.03489855,737270.0
135,Alaska,2021-08-30,281239.0,324352.0,186792.0,0.035868496,-0.8113009,3251.3372,3608.403,2170.4124,75134.695,140074.53,37192.457,3.7431345,2.3155704,5.022309,1.3882982e+07,0.034788214,737270.0
136,Alaska,2021-09-06,110740.0,306181.0,110334.0,0.74176496,-5.381978,1280.2388,3406.2515,1282.0157,75456.305,141012.86,40295.285,1.4676104,2.1712995,2.738142,7.056499e+06,0.035296265,737270.0
137,Alaska,2021-09-13,382579.0,563033.0,118571.0,0.41692483,0.68960714,4422.905,6263.7197,1377.7247,83967.94,138992.89,30181.832,4.556246,4.050807,3.9285543,1.1815539e+07,0.03505453,737270.0
138,Alaska,2021-09-20,180337.0,180985.0,106772.0,5.9734306,0.6105436,2084.8333,2013.4509,1240.6274,72615.14,134587.94,22123.951,2.483468,1.3447328,4.8260975,1.9412936e+07,0.035494477,737270.0
139,Alaska,2021-09-27,350980.0,288395.0,125038.0,3.2913594,-0.87206316,4057.5964,3208.3828,1452.8676,80324.41,133088.66,39276.28,4.3695354,2.1669364,3.183559,1.3370091e+07,0.03539594,737270.0
140,Alaska,2021-10-04,375593.0,239133.0,68810.0,1.5700053,-1.8304889,4342.1416,2660.3452,799.53143,85555.1,136323.98,24148.6,4.390069,1.7541515,2.8494327,9.992846e+06,0.034931947,737270.0
141,Alaska,2021-10-11,209446.0,292473.0,134885.0,0.94144654,8.196529,2421.3555,3253.7505,1567.2838,87986.41,156214.77,38812.004,2.3804355,1.8722496,3.475354,2.2166018e+07,0.034687277,737270.0
142,Alaska,2021-10-18,94795.0,604628.0,112466.0,-3.3207264,0.80635464,1095.9025,6726.4624,1306.7883,84259.516,141301.48,40977.895,1.1250355,4.278989,2.7445562,9.348419e+06,0.035207104,737270.0
143,Alaska,2021-10-25,134459.0,705164.0,106473.0,-3.2792768,0.67629385,1554.4485,7844.9214,1237.1532,71251.805,147945.61,22804.8,1.8870927,4.766375,4.6688824,1.0240489e+07,0.03470133,737270.0
144,Alaska,2021-11-01,334057.0,709132.0,74969.0,-4.5792713,1.8913654,3861.9536,7889.0654,871.0954,85614.36,141259.11,43712.9,3.9018824,5.020082,1.7150373,8.886934e+06,0.034720723,737270.0
145,Alaska,2021-11-08,230301.0,384328.0,137364.0,0.8014649,-0.5319471,2662.455,4275.634,1596.0883,78021.766,145868.5,28371.611,2.9517534,2.6347556,4.8415966,1.2477834e+07,0.0350813,737270.0
146,Alaska,2021-11-15,121037.0,355598.0,26510.0,5.095203,-1.1760361,1399.28,3956.0137,308.0305,88846.8,137079.11,20366.365,1.3623062,2.5941079,1.3016667,1.5049448e+07,0.03540439,737270.0
147,Alaska,2021-11-22,217412.0,476864.0,219090.0,-2.9439652,4.0196953,2513.4485,5305.093,2545.696,82933.11,133239.22,52326.902,2.62153,3.5790098,4.186951,1.3820982e+07,0.034892205,737270.0
148,Alaska,2021-11-29,240472.0,167596.0,44996.0,0.5523168,-1.0501074,2780.0396,1864.4988,522.82684,77389.21,138077.72,39602.152,3.1073084,1.2137812,1.1362001,1.230153e+07,0.034618326,737270.0
149,Alaska,2021-12-06,383751.0,352381.0,125484.0,0.7561978,-3.8752263,4436.454,3920.2246,1458.0498,86208.57,147166.12,28031.613,4.45142,2.3944407,4.4765,1.0067006e+07,0.03501687,737270.0
150,Alaska,2021-12-13,130357.0,439256.0,58690.0,3.7898111,0.61282057,1507.0262,4886.7056,681.94305,72256.195,151940.56,45177.582,1.8040938,2.8909752,1.2991054,1.5244965e+07,0.035285413,737270.0
151,Alaska,2021-12-20,135712.0,336728.0,79698.0,1.507203,-2.342282,1568.9342,3746.0857,926.0436,83057.89,127455.09,36915.11,1.6339394,2.641933,2.1589458,1.378011e+07,0.035373263,737270.0
152,Alaska,2021-12-27,180992.0,195765.0,89277.0,-5.846489,2.8782473,2092.4055,2177.878,1037.3458,79096.95,141144.12,41331.664,2.2882237,1.386988,2.160008,1.0283305e+07,0.03469721,737270.0
153,Alaska,2022-01-03,293856.0,515770.0,60986.0,-0.77387357,0.33365357,3397.1995,5737.921,708.6212,83612.875,156083.42,34279.74,3.5144835,3.3044505,1.7790787,9.556833e+06,0.035340205,737270.0
154,Alaska,2022-01-10,119364.0,372108.0,219913.0,2.771806,1.0969878,1379.9388,4139.6865,2555.2588,84747.586,143474.89,47885.07,1.408467,2.5935411,4.592521,2.1034272e+07,0.035405874,737270.0
155,Alaska,2022-01-17,179747.0,284946.0,147624.0,-1.089699,-2.25845,2078.0125,3170.013,1715.3035,79126.62,149820.34,50389.035,2.2716374,1.9019172,2.9296818,9.305387e+06,0.03470712,737270.0
156,Alaska,2022-01-24,141978.0,279677.0,34239.0,2.975177,-5.285343,1641.3739,3111.3955,397.8369,82957.2,139185.28,33052.414,1.7114611,2.009387,1.0358963,6.7671945e+06,0.034586713,737270.0
157,Alaska,2022-01-31,128699.0,443170.0,111380.0,-3.3962646,1.673779,1487.8585,4930.2485,1294.1697,77651.195,132133.92,43671.023,1.6573994,3.3539467,2.550438,9.1815e+06,0.034618035,737270.0
158,Alaska,2022-02-07,257856.0,232703.0,134398.0,-7.268428,-2.163694,2981.012,2588.8115,1561.6251,75679.91,155755.2,49753.02,3.4071944,1.4940296,2.7013123,2.0139006e+06,0.03466103,737270.0
159,Alaska,2022-02-14,313047.0,156922.0,68315.0,1.8951626,-7.15619,3619.062,1745.751,793.77985,86450.63,133653.3,37789.652,3.621105,1.1740979,1.8077826,6.458752e+06,0.0352871,737270.0
160,Alaska,2022-02-21,200409.0,499792.0,71563.0,6.536744,-2.3005948,2316.8809,5560.166,831.51965,80810.375,146824.7,37177.695,2.4799905,3.404002,1.9249014,1.5060262e+07,0.034977555,737270.0
161,Alaska,2022-02-28,96519.0,260962.0,197509.0,-1.2219532,3.214719,1115.8333,2903.192,2294.9375,84228.02,153742.61,41742.094,1.1459231,1.6973953,4.7316556,1.3223244e+07,0.03472284,737270.0
162,Alaska,2022-03-07,188629.0,302364.0,76699.0,-0.36362556,-1.5759463,2180.695,3363.7874,891.19696,80194.77,132580.72,30184.809,2.3521338,2.2806065,2.5409737,1.0989933e+07,0.035332266,737270.0
163,Alaska,2022-03-14,296561.0,483550.0,55531.0,-0.76023185,-0.1070878,3428.4712,5379.4746,645.2373,84907.19,160116.16,48556.027,3.4927723,3.0199947,1.1436563,9.862889e+06,0.034719396,737270.0
164,Alaska,2022-03-21,121258.0,245870.0,52114.0,-5.5505657,2.1449885,1401.835,2735.294,605.5338,75297.875,156087.08,33782.695,1.6103762,1.5752112,1.5426381,7.7549615e+06,0.035222623,737270.0
165,Alaska,2022-03-28,419441.0,351966.0,45423.0,-1.69098,-1.0797482,4849.0576,3915.6077,527.7883,87181.41,146971.89,26373.098,4.811128,2.3947845,1.7223203,6.768167e+06,0.034669653,737270.0
166,Alaska,2022-04-04,291136.0,314758.0,59534.0,-1.8190727,-1.1612619,3365.7542,3501.6702,691.7498,80902.36,135350.3,41095.688,3.5986068,2.3255057,1.4486609,9.051406e+06,0.03525638,737270.0
167,Alaska,2022-04-11,390329.0,290629.0,52623.0,3.0499296,-4.4595165,4512.501,3233.236,611.4481,86312.2,142366.56,41532.805,4.5222898,2.0414112,1.2670163,9.961082e+06,0.03533708,737270.0
168,Alaska,2022-04-18,315446.0,446229.0,51800.0,2.009427,1.7593871,3646.7961,4964.28,601.8853,75182.336,149437.53,27315.982,4.195746,2.986055,1.8963249,1.3098431e+07,0.034866367,737270.0
169,Alaska,2022-04-25,327466.0,170637.0,100132.0,-3.5100098,-2.1263857,3785.7566,1898.3298,1163.4745,75473.88,156352.81,32528.996,4.3387995,1.0913594,3.0782318,7.6508435e+06,0.034614407,737270.0
170,Alaska,2022-05-02,159350.0,557949.0,99263.0,0.64397323,1.4697063,1842.2075,6207.16,1153.3773,86194.29,159889.25,43198.54,1.8487358,3.489595,2.2978427,9.490139e+06,0.035078928,737270.0
171,Alaska,2022-05-09,193450.0,512979.0,64206.0,-1.068704,4.60024,2236.4294,5706.871,746.0357,80910.97,137543.69,25383.025,2.3908956,3.7295685,2.5294826,1.3563508e+07,0.034504846,737270.0
172,Alaska,2022-05-16,237060.0,788679.0,109954.0,-4.3119187,-1.2358317,2740.5942,8774.022,1277.6003,88791.37,154043.86,29393.951,2.6698596,5.119834,3.7407122,7.305961e+06,0.035447467,737270.0
173,Alaska,2022-05-23,210726.0,356481.0,32191.0,2.752332,0.7481691,2436.153,3965.837,374.04034,84780.625,141607.95,17240.041,2.4855475,2.5173793,1.8672081,1.2608843e+07,0.035112537,737270.0
174,Alaska,2022-05-30,199387.0,463784.0,52568.0,0.618311,0.7049354,2305.0657,5159.5786,610.809,86847.97,124442.75,29256.148,2.2958188,3.726889,1.7968355,1.4261745e+07,0.035404846,737270.0
175,Alaska,2022-06-06,255955.0,242659.0,194977.0,4.5783386,-5.5560203,2959.035,2699.5718,2265.5173,90954.76,155616.73,42049.176,2.8140895,1.5593404,4.636889,7.5126495e+06,0.034979045,737270.0
176,Alaska,2022-06-13,93837.0,674548.0,71398.0,0.7922889,-0.06755467,1084.8273,7504.32,829.6025,86606.734,141801.86,28835.719,1.0834837,4.7569766,2.4760242,1.1825293e+07,0.03549242,737270.0
177,Alaska,2022-06-20,385715.0,591783.0,58659.0,2.1279426,1.8474314,4459.1597,6583.5625,681.5828,76450.94,142941.83,25749.756,5.0452623,4.1400237,2.2780406,1.4388815e+07,0.035147455,737270.0
178,Alaska,2022-06-27,355102.0,340057.0,40216.0,0.41411725,-3.386376,4105.25,3783.1206,467.2861,79564.86,141799.33,29185.832,4.463053,2.3981535,1.3779206,5.2569045e+06,0.03544703,737270.0
179,Alaska,2022-07-04,202051.0,674613.0,106967.0,-2.2056189,0.5049144,2335.8635,7505.043,1242.8932,75912.96,145591.86,29213.47,2.6616108,4.6335897,3.6615791,1.1390218e+07,0.03532695,737270.0
180,Alaska,2022-07-11,345854.0,565810.0,132585.0,0.39459723,-4.2009106,3998.336,6294.614,1540.5592,77587.81,148384.92,37363.242,4.4575825,3.8131258,3.5485322,7.854239e+06,0.035338487,737270.0
181,Alaska,2022-07-18,229293.0,768486.0,68582.0,-1.9093456,-2.4886634,2650.8018,8549.376,796.8822,88130.11,170985.16,41139.22,2.6017566,4.494458,1.6670691,9.586138e+06,0.035295647,737270.0
182,Alaska,2022-07-25,323281.0,643183.0,126471.0,2.510796,2.326884,3737.3748,7155.3853,1469.5181,79425.77,139264.39,49071.848,4.070223,4.6184344,2.5772645,1.4907564e+07,0.035057135,737270.0
183,Alaska,2022-08-01,138727.0,532602.0,52008.0,1.6936357,-4.544396,1603.7899,5925.176,604.3022,82300.66,143772.58,41518.24,1.6856161,3.7044778,1.2526443,8.1960495e+06,0.034797903,737270.0
184,Alaska,2022-08-08,249448.0,205604.0,54909.0,0.38810033,-1.1397316,2883.809,2287.3364,638.0101,84830.26,148476.05,21458.324,2.9405568,1.3847593,2.5588756,1.0683391e+07,0.034606375,737270.0
185,Alaska,2022-08-15,315701.0,449859.0,64188.0,-6.3142533,3.239396,3649.7441,5004.6636,745.82654,76985.625,142188.72,48242.355,4.1007767,3.1638181,1.3305286,1.0715961e+07,0.035343163,737270.0
186,Alaska,2022-08-22,148125.0,463694.0,105704.0,1.3458475,4.781123,1712.4379,5158.577,1228.2179,84223.97,144848.42,46303.004,1.7587035,3.201237,2.2828805,1.933346e+07,0.03463774,737270.0
187,Alaska,2022-08-29,239004.0,313632.0,81524.0,2.7473257,1.4583244,2763.0684,3489.1436,947.2606,83859.88,148328.2,31084.973,2.8500426,2.1144452,2.6226077,1.5611706e+07,0.035059426,737270.0
188,Alaska,2022-09-05,154537.0,317726.0,63931.0,-2.0409517,1.1433225,1786.5656,3534.6892,742.84033,70953.12,143003.83,25729.838,2.1780224,2.2218013,2.484722,1.045691e+07,0.034611717,737270.0
189,Alaska,2022-09-12,315813.0,398303.0,187044.0,-2.7413888,3.8644361,3651.039,4431.105,2173.3406,84005.516,154540.44,46558.156,3.7594273,2.5773401,4.01743,1.6223143e+07,0.03511349,737270.0
190,Alaska,2022-09-19,120512.0,558249.0,41594.0,3.8027635,-0.5438939,1393.2106,6210.498,483.29764,81777.34,158578.1,34577.723,1.4736626,3.5203435,1.2029233,1.7192124e+07,0.035375826,737270.0
191,Alaska,2022-09-26,391021.0,239153.0,57002.0,-2.5886698,2.685864,4520.501,2660.5676,662.32947,89123.21,128854.805,48125.09,4.3874207,1.855985,1.1844553,1.0331159e+07,0.03482835,737270.0
192,Alaska,2022-10-03,353381.0,673592.0,73128.0,-5.396152,-1.3767488,4085.3538,7493.684,849.70404,72841.586,148571.1,34323.785,4.8513675,4.5338025,2.13054,3.5029352e+06,0.03522878,737270.0
193,Alaska,2022-10-10,390225.0,280040.0,26558.0,-1.4265399,1.4749938,4511.2983,3115.4338,308.58823,80103.56,136653.22,8870.662,4.8715034,2.049277,2.993919,1.2322051e+07,0.035267476,737270.0
194,Alaska,2022-10-17,134502.0,521357.0,118771.0,3.7044501,0.36502457,1554.9457,5800.0757,1380.0487,73503.06,143072.95,61344.836,1.8298795,3.6439927,1.9361247,1.2136139e+07,0.03477606,737270.0
195,Alaska,2022-10-24,247158.0,539186.0,264173.0,-0.20944622,-1.3049511,2857.335,5998.423,3069.5337,66543.4,141158.89,51975.04,3.7142334,3.8197103,5.082683,1.0303078e+07,0.03534474,737270.0
196,Alaska,2022-10-31,343202.0,291189.0,86129.0,3.6233506,0.62117094,3967.6768,3239.466,1000.76794,84964.0,167086.05,22231.13,4.0393863,1.7427471,3.8742423,1.5884356e+07,0.034711666,737270.0
197,Alaska,2022-11-07,120924.0,336148.0,193080.0,-1.9074972,3.9535499,1397.9736,3739.633,2243.4753,72414.766,141675.97,53264.605,1.6698815,2.3726509,3.624925,1.408121e+07,0.03477793,737270.0
198,Alaska,2022-11-14,160530.0,536889.0,58908.0,4.1624403,-0.17451426,1855.8491,5972.8687,684.4761,83218.445,148176.03,41694.21,1.9290143,3.6233208,1.4128554,1.5074983e+07,0.035293043,737270.0
199,Alaska,2022-11-21,366869.0,394502.0,223838.0,0.6719791,2.5103593,4241.285,4388.819,2600.865,79354.16,148306.61,51625.09,4.6231804,2.6600416,4.3358436,1.2351868e+07,0.03482636,737270.0
200,Alaska,2022-11-28,100790.0,586849.0,142026.0,-0.29808334,-4.983177,1165.2092,6528.672,1650.258,78317.35,147809.4,42893.473,1.2869372,3.9703062,3.3111305,6.547944e+06,0.034997813,737270.0
201,Alaska,2022-12-05,231537.0,323367.0,178647.0,3.0438662,-0.117191955,2676.7441,3597.445,2075.7722,80656.96,145781.8,38163.04,2.8706365,2.2181602,4.6811404,1.6603014e+07,0.034649566,737270.0
202,Alaska,2022-12-12,443964.0,146457.0,119446.0,-1.5659641,-3.9164035,5132.5625,1629.3282,1387.8917,89018.195,142610.86,34760.973,4.9873433,1.0269673,3.4362214,9.237832e+06,0.035230484,737270.0
203,Alaska,2022-12-19,211798.0,648982.0,141760.0,-2.2021945,1.7488842,2448.5464,7219.899,1647.1672,72166.02,133517.55,49395.348,2.9348695,4.8606467,2.8699076,1.1242813e+07,0.035259183,737270.0
204,Alaska,2022-12-26,304096.0,517320.0,149872.0,-2.2227445,-0.5530047,3515.5815,5755.1646,1741.4238,83041.02,143592.89,47137.34,3.661997,3.6026883,3.1794767,8.3444975e+06,0.034536097,737270.0
205,Alaska,2023-01-02,247898.0,727603.0,162292.0,-3.4237597,0.11645295,2865.89,8094.554,1885.7369,83343.98,145995.73,39492.418,2.9744015,4.9837275,4.109447,1.0999905e+07,0.03473158,737270.0
206,Alaska,2023-01-09,83040.0,578355.0,58594.0,-4.0528765,-0.4462843,960.0057,6434.1763,680.8276,76701.74,160230.69,27610.916,1.0826334,3.609513,2.122118,5.8017425e+06,0.03510827,737270.0
207,Alaska,2023-01-16,219652.0,212036.0,147308.0,-4.1234827,0.4005931,2539.3445,2358.892,1711.6317,83162.47,154054.55,46630.33,2.6412365,1.3763672,3.159066,7.22115e+06,0.035223413,737270.0
208,Arizona,2021-01-25,119540.0,253432.0,313676.0,0.37204042,0.4831159,1381.9735,2819.421,3644.7292,27949.334,83283.195,75162.15,4.2770357,3.0430112,4.1733246,1.4248493e+08,0.03481744,7.623818e+06
209,Arizona,2021-02-01,153773.0,443176.0,162469.0,6.126439,3.2512414,1777.7332,4930.3154,1887.7936,49969.273,128553.836,68049.25,3.0773568,3.4473999,2.3875139,2.1098974e+08,0.03488534,7.623818e+06
210,Arizona,2021-02-08,308231.0,1.376069e+06,463954.0,5.0996757,2.854885,3563.3853,15308.713,5390.8706,180107.84,342786.1,250419.77,1.7113714,4.014366,1.8527044,2.2017029e+08,0.034564294,7.623818e+06
211,Arizona,2021-02-15,544871.0,1.719378e+06,532097.0,-4.222056,4.420779,6299.124,19128.012,6182.652,192924.33,376141.7,226747.72,2.8242724,4.571091,2.3466485,1.26482024e+08,0.035453886,7.623818e+06
212,Arizona,2021-02-22,787782.0,1.534837e+06,257420.0,-0.11155001,-3.1127264,9107.36,17075.0,2991.0679,273976.1,519080.3,64136.68,2.8753667,2.9568384,4.013616,8.088477e+07,0.03525245,7.623818e+06
213,Arizona,2021-03-01,1.963675e+06,974696.0,280233.0,3.144009,0.2016841,22701.58,10843.454,3256.1414,411147.62,557343.3,222354.61,4.7760816,1.7488248,1.2602967,1.0673353e+08,0.035275675,7.623818e+06
214,Arizona,2021-03-08,1.492111e+06,2.694087e+06,468517.0,1.8047502,0.90796745,17249.941,29971.611,5443.89,415866.62,886175.2,201039.53,3.5879562,3.0401287,2.330472,1.4134312e+08,0.034688294,7.623818e+06
215,Arizona,2021-03-15,1.497088e+06,3.712326e+06,608068.0,-1.1628923,0.40606648,17307.479,41299.48,7065.39,499703.6,958407.56,160050.02,2.9959526,3.8734317,3.799239,1.01404696e+08,0.03530833,7.623818e+06
216,Arizona,2021-03-22,2.983048e+06,3.46321e+06,720945.0,-0.7463732,-1.130615,34486.31,38528.074,8376.954,593439.0,1.0635129e+06,164021.81,5.0267143,3.256387,4.395424,1.1139848e+08,0.03520598,7.623818e+06
217,Arizona,2021-03-29,3.627437e+06,3.111738e+06,1.54266e+06,-4.4327817,0.25965196,41935.938,34617.96,17924.795,726955.7,1.1129589e+06,440956.6,4.9899015,2.7959151,3.4984396,8.277098e+07,0.03508025,7.623818e+06
218,Arizona,2021-04-05,2.768875e+06,2.236448e+06,1.100797e+06,0.15836838,1.7774847,32010.307,24880.395,12790.609,732111.0,1.3390996e+06,536011.9,3.7820427,1.6701132,2.0536797,1.475986e+08,0.035446167,7.623818e+06
219,Arizona,2021-04-12,2.941231e+06,3.736752e+06,1.50988e+06,-5.5221276,-1.493613,34002.87,41571.22,17543.912,694713.56,1.1766739e+06,381457.53,4.2337317,3.1756902,3.9581854,4.732742e+07,0.03469939,7.623818e+06
220,Arizona,2021-04-19,2.763629e+06,1.483385e+06,934864.0,-7.0023565,1.9360857,31949.658,16502.6,10862.566,709063.7,1.1992511e+06,440319.9,3.8975747,1.2369264,2.1231465,5.4982964e+07,0.035377394,7.623818e+06
221,Arizona,2021-04-26,2.76815e+06,2.945792e+06,686129.0,5.3485346,0.9173246,32001.924,32771.82,7972.4126,761591.06,1.3709859e+06,480515.5,3.634694,2.1486673,1.427902,1.9618954e+08,0.03517031,7.623818e+06
222,Arizona,2021-05-03,864201.0,2.650293e+06,558140.0,-0.10303688,1.0094142,9990.822,29484.404,6485.2563,783831.3,1.3088241e+06,440250.97,1.1025344,2.024942,1.267776,1.3091699e+08,0.034548745,7.623818e+06
223,Arizona,2021-05-10,2.479362e+06,4.690911e+06,644712.0,-1.9132977,3.211812,28663.314,52186.2,7491.1714,702377.8,1.2095056e+06,464662.5,3.5299544,3.8783705,1.3874853,1.5171042e+08,0.034509912,7.623818e+06
224,Arizona,2021-05-17,3.775378e+06,4.242507e+06,543563.0,-3.984214,3.6380897,43646.246,47197.723,6315.88,780413.94,1.3271546e+06,149380.78,4.8376613,3.196694,3.6387725,9.662237e+07,0.035403185,7.623818e+06
225,Arizona,2021-05-24,3.333421e+06,1.804126e+06,574565.0,-0.2867542,0.2504811,38536.887,20070.83,6676.105,703559.2,1.1667616e+06,305072.66,4.7379394,1.5462681,1.8833702,9.766935e+07,0.035212975,7.623818e+06
226,Arizona,2021-05-31,1.165434e+06,1.323501e+06,1.688971e+06,3.3161623,-3.6018744,13473.306,14723.8955,19624.842,714407.8,1.2878259e+06,433060.34,1.6313281,1.027702,3.9000833,1.33492664e+08,0.035072323,7.623818e+06
227,Arizona,2021-06-07,2.066331e+06,5.282874e+06,663549.0,0.79182804,2.2896261,23888.361,58771.76,7710.0464,745339.3,1.3923939e+06,349642.3,2.7723355,3.7940943,1.8977929,1.5622211e+08,0.035230987,7.623818e+06
